2277064,1129126,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277067,1107425,A,CARTAO DE CREDITO,12,2018-05-04 21:00:00,2019-05-04 21:00:00
2277069,1085773,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277078,1108888,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277085,1129531,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277096,1130303,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277097,1131656,D,CARTAO DE CREDITO,12,2017-05-03 21:00:00,2017-05-03 21:00:00
2277099,1098061,A,BOLETO,12,2017-05-03 21:00:00,2018-05-03 21:00:00
2277102,1066731,A,BOLETO,12,2018-05-04 21:00:00,2019-05-04 21:00:00
2277109,1074613,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2277111,1081395,A,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2277120,1076035,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277130,1141330,D,BOLETO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277131,1141330,D,BOLETO,12,2017-05-04 21:00:00,2018-05-04 21:00:00
2277132,1093836,D,CARTAO DE CREDITO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2277135,1080606,D,BOLETO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277138,1128272,A,CARTAO DE CREDITO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2277160,1108942,D,CARTAO DE CREDITO,12,2018-05-05 21:00:00,2019-05-05 21:00:00
2277163,1135083,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-04 21:00:00
2277173,1134802,D,CARTAO DE CREDITO,12,2017-05-04 21:00:00,2017-05-17 21:00:00
2277178,1108957,A,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277185,1096539,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277192,1090577,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277195,1080624,A,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277197,1087062,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277198,1108972,A,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277202,1108976,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-12-09 22:00:00
2277207,1108977,A,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277209,1087582,A,BOLETO,12,2017-05-05 21:00:00,2018-05-05 21:00:00
2277210,1069416,D,CARTAO DE CREDITO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277211,1080089,A,BOLETO,12,2019-05-07 21:00:00,2020-05-07 21:00:00
2277213,1108979,D,CARTAO DE CREDITO,12,2017-05-05 21:00:00,2017-12-09 22:00:00
